label,frame,source,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
sitting_down,5040,20210804_145925_deepfaked.mp4,305.7510986328125,134.94207763671875,316.4315490722656,125.90526580810547,300.2831726074219,124.94902038574219,338.9880676269531,128.5277557373047,295.9703674316406,126.0769271850586,363.2955627441406,171.8895721435547,278.71875,172.42401123046875,374.14459228515625,239.03948974609375,258.5484313964844,236.28890991210938,355.5856018066406,280.14813232421875,254.4696044921875,268.3522033691406,351.1721496582031,280.7976989746094,295.41729736328125,281.2495422363281,365.1235656738281,334.8543395996094,296.82135009765625,340.384765625,352.4015197753906,358.11712646484375,297.25921630859375,360.4954528808594
sitting_down,1626,20210804_145925_deepfaked.mp4,288.422119140625,144.262939453125,299.8240661621094,137.054443359375,288.00726318359375,133.49154663085938,329.5721130371094,140.4346466064453,297.7296142578125,132.75537109375,363.3358459472656,164.446533203125,276.8040466308594,162.09152221679688,377.6402282714844,233.77603149414062,258.47882080078125,231.73472595214844,353.36279296875,270.8356628417969,275.8946838378906,270.1624755859375,350.9727783203125,273.0282287597656,293.16424560546875,271.2994689941406,364.023681640625,324.6964111328125,291.8103332519531,327.99481201171875,347.6253967285156,338.115478515625,303.027099609375,340.31072998046875
sitting_down,336,20210804_145925_deepfaked.mp4,315.90374755859375,155.0362091064453,326.46905517578125,145.6648406982422,307.60205078125,144.37759399414062,344.2235412597656,136.0322265625,297.5608215332031,133.59561157226562,364.6685791015625,167.38189697265625,279.39117431640625,167.40188598632812,380.9297790527344,235.88037109375,260.701904296875,234.0675506591797,353.11053466796875,272.1781921386719,273.28204345703125,269.344482421875,352.5807800292969,278.6041564941406,296.9593200683594,279.2601318359375,371.4106750488281,332.41278076171875,298.9903564453125,336.0540771484375,351.6191101074219,338.82501220703125,305.3448181152344,345.2376403808594
sitting_down,3609,20210804_145925_deepfaked.mp4,314.3658447265625,148.9619140625,324.8442077636719,139.639892578125,307.2133483886719,137.55825805664062,344.09979248046875,134.09384155273438,299.0780334472656,129.63772583007812,364.1966552734375,170.47555541992188,280.130859375,168.7227783203125,375.00286865234375,235.47915649414062,260.0744323730469,232.58367919921875,354.0281982421875,274.42169189453125,268.0431213378906,269.38836669921875,350.72052001953125,278.95111083984375,295.9554138183594,278.7176513671875,363.38897705078125,336.2659606933594,297.13848876953125,340.10498046875,349.840087890625,354.50860595703125,301.4009094238281,357.359375
drinking_water,849,19697686-hd_1080_1920_60fps.mp4,473.1632080078125,720.7197265625,522.0818481445312,701.4155883789062,503.5247802734375,700.04931640625,616.6827392578125,791.8099975585938,611.394775390625,766.300048828125,510.1490783691406,1045.9215087890625,678.937744140625,1050.330078125,193.87811279296875,1027.1685791015625,310.8246765136719,1044.1536865234375,175.47557067871094,809.1403198242188,156.08447265625,833.920166015625,504.68865966796875,1740.5386962890625,627.6592407226562,1744.256103515625,372.5928039550781,1859.731689453125,599.6398315429688,1919.414794921875,442.4847412109375,1677.1710205078125,633.28173828125,1739.4530029296875
eating,144,8424998-uhd_2160_3840_24fps.mp4,855.8538818359375,1100.6260986328125,989.8273315429688,1004.1776733398438,820.7266845703125,975.355224609375,1287.6920166015625,1044.2215576171875,793.7626342773438,982.8638305664062,1571.2252197265625,1601.0963134765625,715.7230224609375,1521.43212890625,1668.48828125,2546.45263671875,522.4115600585938,2244.041259765625,1152.482421875,2800.54345703125,265.94842529296875,2201.707763671875,1442.7816162109375,2734.269287109375,798.044189453125,2681.8798828125,1655.9739990234375,3272.112548828125,219.12139892578125,3254.680908203125,1710.5325927734375,3795.63427734375,526.888671875,3840.0
drinking_water,1299,19697686-hd_1080_1920_60fps.mp4,520.2394409179688,706.5850219726562,574.5469360351562,689.8528442382812,541.2051391601562,678.2034301757812,675.6346435546875,779.5887451171875,582.4047241210938,744.5033569335938,722.0696411132812,1032.083984375,510.3724365234375,1020.1539916992188,466.92388916015625,1082.327392578125,260.49005126953125,1029.0736083984375,267.17486572265625,839.219970703125,198.83876037597656,829.8865966796875,653.485107421875,1749.7467041015625,481.6537170410156,1744.439208984375,574.8876953125,1840.304931640625,404.4906005859375,1892.7359619140625,671.9826049804688,1658.694580078125,430.8392333984375,1691.03662109375
sitting_down,3156,20210804_145925_deepfaked.mp4,315.4419860839844,156.5747833251953,325.7396545410156,147.21115112304688,307.53375244140625,145.62303161621094,343.0377197265625,135.15740966796875,297.0208435058594,132.16488647460938,363.29693603515625,169.36798095703125,278.8942565917969,169.1011962890625,375.16290283203125,235.20413208007812,259.63128662109375,233.92539978027344,352.90838623046875,274.56951904296875,275.00152587890625,272.0122985839844,351.9175720214844,278.68804931640625,297.1932373046875,279.1868896484375,363.93011474609375,338.27069091796875,298.1678466796875,342.3265380859375,350.6058349609375,350.2493896484375,303.8027038574219,354.934326171875
sitting_down,2214,20210804_145925_deepfaked.mp4,319.3116455078125,160.20889282226562,330.3647766113281,151.22438049316406,311.45220947265625,149.03094482421875,347.67462158203125,137.91326904296875,300.52117919921875,133.33111572265625,365.22967529296875,166.67779541015625,280.11944580078125,165.2029266357422,376.98431396484375,232.35018920898438,259.8625183105469,231.4202117919922,352.64373779296875,269.0111999511719,278.2137451171875,266.8023681640625,351.1656799316406,273.2222900390625,296.0821838378906,273.0740051269531,363.8835754394531,328.5245666503906,293.78253173828125,331.4072265625,345.744140625,334.3692321777344,302.01824951171875,339.2789611816406
sitting_down,9,8211909-hd_1080_1920_25fps.mp4,598.1257934570312,764.6282348632812,660.5137939453125,680.1705932617188,516.4794921875,682.10888671875,723.703369140625,669.2385864257812,353.02313232421875,670.8258056640625,730.0016479492188,934.248779296875,155.4192352294922,932.6870727539062,856.1775512695312,1330.3502197265625,36.768310546875,1380.861328125,756.6729125976562,1100.2998046875,234.5302276611328,1484.1416015625,655.7456665039062,1511.76904296875,259.16021728515625,1530.260498046875,877.9326782226562,1822.387939453125,215.7337188720703,1871.6734619140625,885.967529296875,1827.11181640625,269.7218322753906,1896.3837890625
sitting_down,1488,20210804_145925_deepfaked.mp4,314.7200012207031,141.253173828125,324.13836669921875,130.85568237304688,305.5943908691406,131.37973022460938,340.0299072265625,127.14497375488281,295.5848388671875,128.73220825195312,363.9662170410156,166.96096801757812,278.2205810546875,169.4739990234375,381.7815856933594,234.5148162841797,257.0978088378906,235.1147003173828,354.95916748046875,271.96575927734375,280.3891296386719,271.3405456542969,353.72357177734375,278.7326965332031,297.52880859375,280.59912109375,374.48956298828125,337.62542724609375,299.9203186035156,340.74737548828125,356.5718688964844,348.5518493652344,305.0230712890625,354.11279296875
sitting_down,171,20210804_145925_deepfaked.mp4,311.0694885253906,153.6595458984375,321.6369323730469,144.59059143066406,303.8476867675781,142.46585083007812,342.56097412109375,135.49050903320312,296.54278564453125,131.57272338867188,365.0442199707031,167.4784698486328,280.5912780761719,166.57421875,380.8186950683594,235.2824249267578,262.2969970703125,232.82601928710938,351.7184143066406,269.17108154296875,273.2964172363281,267.7133483886719,351.6981506347656,278.08477783203125,296.3521728515625,277.7003479003906,367.2159423828125,327.8330993652344,293.47412109375,330.7817687988281,346.72119140625,332.9426574707031,303.6734313964844,337.5968322753906
sitting_down,5025,20210804_145925_deepfaked.mp4,303.89630126953125,135.99063110351562,314.7154235839844,126.6624984741211,298.8568420410156,125.4934310913086,338.8797607421875,129.00210571289062,296.03662109375,126.22212219238281,363.5509338378906,171.58135986328125,278.7541198730469,172.48245239257812,373.9882507324219,240.4765625,257.8377380371094,238.71905517578125,353.91265869140625,281.0624084472656,254.34555053710938,270.22113037109375,351.9239807128906,281.7774353027344,295.8671875,282.40594482421875,366.9053955078125,335.0029296875,297.58087158203125,341.1605224609375,352.8759460449219,358.59088134765625,297.80023193359375,361.18353271484375
sitting_down,3981,20210804_145925_deepfaked.mp4,311.8618469238281,155.53457641601562,321.85980224609375,146.3843231201172,304.3881530761719,144.81356811523438,341.85546875,136.14808654785156,296.45611572265625,133.5076904296875,363.8396911621094,169.12152099609375,279.75250244140625,168.02978515625,376.2094421386719,238.4754180908203,260.220947265625,233.7604217529297,350.2901611328125,275.1527404785156,270.9198913574219,271.33203125,350.9931640625,279.32049560546875,296.1280822753906,279.0039367675781,362.89593505859375,339.53570556640625,295.28082275390625,342.4681396484375,349.1146545410156,354.14715576171875,301.51263427734375,357.72393798828125
sitting_down,141,8424998-uhd_2160_3840_24fps.mp4,862.9678955078125,1104.589111328125,997.05859375,1006.4237060546875,826.6323852539062,979.6970825195312,1301.0594482421875,1044.701171875,800.8551635742188,987.8497924804688,1581.3560791015625,1605.228515625,717.0386962890625,1527.903076171875,1671.0440673828125,2551.71240234375,522.330322265625,2246.2587890625,1169.3983154296875,2798.29638671875,263.0467529296875,2205.328125,1445.5003662109375,2742.243896484375,796.6771240234375,2691.036865234375,1660.234130859375,3282.22705078125,234.5888671875,3265.613037109375,1709.5440673828125,3796.925537109375,538.710693359375,3840.0
sitting_down,1410,20210804_145925_deepfaked.mp4,319.0173034667969,158.00331115722656,329.77490234375,148.6582794189453,310.84710693359375,146.87632751464844,347.0894775390625,136.32766723632812,299.9515686035156,132.75534057617188,365.7409362792969,167.03973388671875,279.47808837890625,166.216552734375,379.92724609375,234.18614196777344,255.29110717773438,233.0131072998047,352.5297546386719,271.3939208984375,280.0227355957031,270.9762878417969,352.3261413574219,277.7018127441406,296.4291076660156,278.0186767578125,366.21160888671875,334.14459228515625,295.25335693359375,338.42926025390625,347.646484375,341.47296142578125,301.5982360839844,346.45684814453125
drinking_water,36,19697686-hd_1080_1920_60fps.mp4,479.2682189941406,613.8491821289062,524.236328125,579.2203369140625,503.0292663574219,583.5197143554688,642.00439453125,643.6776733398438,627.2910766601562,632.134765625,558.885986328125,937.3892822265625,701.947265625,928.3817749023438,228.39112854003906,975.8271484375,288.7602233886719,984.1777954101562,142.3453826904297,776.4080200195312,153.4918212890625,792.31201171875,552.099609375,1657.5513916015625,659.7550048828125,1655.460205078125,433.78363037109375,1870.7127685546875,620.1719360351562,1892.3858642578125,477.0156555175781,1679.1068115234375,606.724365234375,1744.5567626953125
sitting_down,2817,20210804_145925_deepfaked.mp4,290.5746765136719,141.3795623779297,301.7057189941406,133.53048706054688,288.8918762207031,130.24696350097656,329.8194885253906,136.43563842773438,294.0484313964844,129.3204345703125,362.57037353515625,167.76060485839844,276.83221435546875,166.80865478515625,376.707275390625,235.5462188720703,256.2032470703125,233.05654907226562,355.6380310058594,274.1249084472656,274.6584777832031,268.367431640625,353.0869140625,280.235107421875,295.8535461425781,279.792236328125,370.62628173828125,328.93603515625,293.42449951171875,338.0689697265625,354.67486572265625,343.9715270996094,301.2734680175781,347.61480712890625
walking,195,13256327_1080_1920_60fps.mp4,595.2828369140625,938.869873046875,592.0238647460938,930.0939331054688,594.3933715820312,931.4384765625,553.482666015625,922.8255615234375,590.7315673828125,928.5987548828125,510.85467529296875,958.4840698242188,595.111083984375,973.5033569335938,478.734375,1030.8294677734375,629.9789428710938,1047.4552001953125,467.7975158691406,1091.802734375,646.0240478515625,1027.754150390625,511.99749755859375,1105.5960693359375,563.7116088867188,1113.2047119140625,510.7669677734375,1204.8173828125,563.7759399414062,1210.16943359375,521.33056640625,1295.6783447265625,554.9357299804688,1309.232666015625
walking,39,16252758-hd_1080_1920_30fps.mp4,388.1014099121094,810.6683349609375,392.0592041015625,802.7268676757812,384.4330749511719,804.9671630859375,411.34600830078125,796.0338134765625,388.50714111328125,802.837646484375,440.7495422363281,827.1293334960938,402.2572937011719,827.8972778320312,440.353759765625,874.6150512695312,388.88409423828125,865.5787963867188,400.1051330566406,878.6096801757812,373.8486633300781,868.8783569335938,435.1893615722656,908.1278686523438,408.3377380371094,903.7804565429688,360.7770080566406,939.29296875,351.61572265625,931.855224609375,412.7078552246094,1011.2620239257812,404.1297912597656,1003.1435546875
sitting_down,198,8424998-uhd_2160_3840_24fps.mp4,687.206787109375,996.2155151367188,812.6808471679688,911.4721069335938,686.64453125,872.28173828125,1138.841552734375,959.4388427734375,703.8624267578125,880.6853637695312,1514.263671875,1490.9893798828125,598.7164306640625,1417.5208740234375,1629.7470703125,2419.587890625,492.7522888183594,2184.80322265625,1158.328857421875,2744.962158203125,197.58489990234375,2189.798095703125,1410.310546875,2653.065185546875,711.5758666992188,2581.886474609375,1608.65380859375,3205.23046875,178.31964111328125,3093.7646484375,1728.6416015625,3685.31103515625,490.7659606933594,3659.015869140625
sitting_down,2529,20210804_145925_deepfaked.mp4,309.8255615234375,151.9032440185547,320.18975830078125,143.1258544921875,303.886962890625,140.40753173828125,343.35272216796875,137.18601989746094,300.0301208496094,131.94149780273438,365.9800109863281,166.53868103027344,280.7140808105469,164.75491333007812,377.0804443359375,232.81153869628906,253.17721557617188,231.73033142089844,351.7397766113281,270.249755859375,280.6644287109375,268.34014892578125,350.90399169921875,275.90570068359375,294.83856201171875,275.5890197753906,367.51885986328125,331.8873291015625,291.1423645019531,337.48101806640625,350.5401611328125,343.35211181640625,296.67498779296875,346.9732666015625
sitting_down,4473,20210804_145925_deepfaked.mp4,298.95965576171875,149.35568237304688,310.4001159667969,141.92523193359375,294.8017578125,139.05642700195312,336.42156982421875,141.63650512695312,294.11126708984375,135.38475036621094,361.5960998535156,171.50912475585938,278.33935546875,170.73422241210938,374.40087890625,236.5425262451172,265.2947998046875,236.64662170410156,356.8897705078125,281.4584045410156,252.82327270507812,267.9869384765625,350.9727783203125,277.405029296875,294.93646240234375,276.0273132324219,363.638427734375,325.31939697265625,289.4367370605469,327.6169128417969,351.984619140625,336.6658935546875,290.1780090332031,338.8353271484375
drinking_water,525,19697686-hd_1080_1920_60fps.mp4,433.44268798828125,691.0303344726562,484.6714172363281,659.8153076171875,443.48651123046875,658.8275756835938,618.0911865234375,717.6487426757812,489.9803466796875,707.1187133789062,687.4241333007812,1004.13720703125,514.1171264648438,1018.0712280273438,616.301025390625,1480.92919921875,407.6142272949219,1463.17822265625,274.1228942871094,1729.1751708984375,251.24085998535156,1745.614013671875,616.04443359375,1785.8380126953125,480.0630187988281,1777.1546630859375,547.7888793945312,1866.9521484375,400.7428894042969,1896.602783203125,600.554931640625,1722.2830810546875,403.96600341796875,1730.2406005859375
drinking_water,471,19697686-hd_1080_1920_60fps.mp4,443.63543701171875,717.4330444335938,488.95526123046875,683.3153076171875,456.68914794921875,684.029052734375,617.5781860351562,733.09326171875,522.712890625,725.2452392578125,678.9757080078125,1019.8897705078125,572.6226196289062,1027.4571533203125,600.085693359375,1489.6763916015625,434.88427734375,1465.928955078125,286.39361572265625,1730.0723876953125,276.2552795410156,1742.8485107421875,614.3222045898438,1788.518310546875,528.88525390625,1775.9952392578125,541.3855590820312,1880.6221923828125,447.4952087402344,1898.615234375,593.1253662109375,1722.8111572265625,448.7195739746094,1729.3447265625
sitting_down,1473,20210804_145925_deepfaked.mp4,318.0168151855469,142.18466186523438,327.5965576171875,132.05953979492188,308.51055908203125,132.66867065429688,342.1273193359375,128.59767150878906,297.0707092285156,130.14178466796875,363.0431823730469,166.32907104492188,277.9274597167969,169.15359497070312,382.30743408203125,235.65943908691406,257.5377197265625,235.26458740234375,355.3095397949219,271.64617919921875,280.2793884277344,272.1311950683594,354.26422119140625,278.12384033203125,298.1260681152344,280.69061279296875,374.9146423339844,335.0152893066406,303.8070373535156,340.6257629394531,358.8634948730469,344.38238525390625,304.2870788574219,349.77703857421875
drinking_water,78,19697686-hd_1080_1920_60fps.mp4,483.0693359375,627.632080078125,519.8203125,600.9249267578125,509.55682373046875,603.7203369140625,622.5573120117188,681.2582397460938,662.5865478515625,665.2489624023438,528.1973876953125,952.554443359375,774.0612182617188,947.7073974609375,223.18460083007812,978.476318359375,420.2535400390625,1021.3541259765625,171.26547241210938,748.9703979492188,184.63638305664062,780.8839111328125,522.2671508789062,1636.623779296875,704.571533203125,1630.720458984375,422.7777099609375,1882.16943359375,671.0185546875,1896.6219482421875,437.8247985839844,1727.0196533203125,656.2183227539062,1767.72509765625
drinking_water,210,19697686-hd_1080_1920_60fps.mp4,571.2608642578125,665.840087890625,612.7347412109375,655.2243041992188,601.5936279296875,651.46435546875,692.6464233398438,764.5066528320312,729.4074096679688,734.5877075195312,577.2229614257812,1020.7357788085938,847.9887084960938,1021.1070556640625,269.20574951171875,978.4093017578125,476.01397705078125,1023.6339111328125,235.28810119628906,736.283935546875,239.60826110839844,770.5052490234375,578.3262329101562,1694.912841796875,776.0454711914062,1693.8194580078125,446.6642761230469,1880.463134765625,727.41064453125,1908.0498046875,457.75555419921875,1695.9053955078125,698.619873046875,1750.2015380859375
sitting_down,2664,20210804_145925_deepfaked.mp4,311.35986328125,152.02523803710938,321.11358642578125,142.70933532714844,303.91412353515625,141.25970458984375,341.3477478027344,133.48268127441406,296.2745666503906,131.2015380859375,363.76715087890625,169.05477905273438,278.2604064941406,168.2939453125,375.7625732421875,234.15811157226562,255.62515258789062,230.82887268066406,356.408935546875,274.2182922363281,274.01202392578125,265.8628845214844,350.5148010253906,279.478515625,294.6479187011719,279.62158203125,362.9637451171875,337.75482177734375,295.1222229003906,341.53759765625,348.9456787109375,346.3936767578125,299.0821228027344,350.2887878417969
sitting_down,4866,20210804_145925_deepfaked.mp4,306.807373046875,154.43154907226562,317.1695556640625,146.322265625,300.9331359863281,143.412841796875,340.6091003417969,139.32025146484375,295.8000793457031,133.60296630859375,363.47784423828125,171.51095581054688,279.42926025390625,169.82745361328125,373.6639709472656,236.6649169921875,261.4419250488281,231.6557159423828,356.1006774902344,281.160888671875,254.1851043701172,266.8870544433594,350.68768310546875,278.646240234375,295.51239013671875,278.0148620605469,361.9493408203125,328.675048828125,295.5850830078125,334.68841552734375,347.9348449707031,344.41949462890625,295.1541442871094,348.5192565917969
drinking_water,807,19697686-hd_1080_1920_60fps.mp4,475.7602233886719,694.2415161132812,524.0111083984375,678.1534423828125,501.92608642578125,677.5078125,615.8082275390625,777.9494018554688,613.895751953125,753.010986328125,505.2547607421875,1036.1097412109375,701.3036499023438,1033.8079833984375,192.24317932128906,1021.0589599609375,300.6868591308594,1040.2369384765625,166.60227966308594,795.5465698242188,164.64926147460938,833.4918823242188,496.34490966796875,1725.20556640625,648.2429809570312,1724.12109375,370.29949951171875,1908.591796875,624.5819091796875,1920.0,402.6487731933594,1692.4617919921875,630.6923217773438,1733.633056640625
sitting_down,1851,20210804_145925_deepfaked.mp4,307.78289794921875,148.56195068359375,318.5950622558594,139.61395263671875,301.5630187988281,137.41641235351562,341.4918518066406,136.33062744140625,297.16839599609375,131.71383666992188,364.6199035644531,166.11026000976562,279.528076171875,165.1474609375,377.2817687988281,231.66448974609375,260.4506530761719,231.46987915039062,354.53680419921875,270.29754638671875,279.2447509765625,268.7637023925781,351.72467041015625,274.0341796875,295.5513000488281,274.0400390625,368.20965576171875,326.23248291015625,293.8208923339844,330.40802001953125,350.97161865234375,338.15057373046875,302.3759765625,340.97149658203125
drinking_water,1287,19697686-hd_1080_1920_60fps.mp4,519.3132934570312,705.9028930664062,575.34326171875,686.8160400390625,539.1339111328125,677.9132080078125,682.5850219726562,774.00732421875,590.6885986328125,741.7134399414062,682.763916015625,1029.396240234375,562.6832885742188,1017.3621826171875,314.6958923339844,1034.4197998046875,264.1937255859375,1029.44091796875,213.86834716796875,812.6493530273438,197.5327606201172,828.5237426757812,632.8914184570312,1763.4136962890625,520.7529907226562,1755.0997314453125,533.8132934570312,1852.3919677734375,441.7555847167969,1881.612060546875,642.310546875,1653.989990234375,466.3769836425781,1681.5655517578125
walking,357,13256327_1080_1920_60fps.mp4,658.771240234375,915.3292236328125,659.7205810546875,904.853759765625,660.27001953125,906.4671630859375,620.0256958007812,891.1012573242188,650.0145874023438,898.0345458984375,560.3387451171875,922.0669555664062,645.6812133789062,941.5667724609375,526.5940551757812,997.5593872070312,675.7042236328125,1011.4004516601562,514.3933715820312,1051.3272705078125,706.492431640625,997.560302734375,551.174072265625,1064.6220703125,607.657958984375,1075.82958984375,545.0181884765625,1165.2135009765625,604.7601318359375,1174.596923828125,548.0198364257812,1255.408447265625,589.837158203125,1272.1807861328125
sitting_down,4512,20210804_145925_deepfaked.mp4,311.9793395996094,148.80641174316406,320.9542236328125,138.20843505859375,302.9743957519531,138.7529296875,338.1498718261719,130.27517700195312,293.07330322265625,132.517822265625,362.5371398925781,169.7498321533203,277.46661376953125,173.52098083496094,374.8624572753906,233.5215606689453,258.97900390625,237.35189819335938,358.87872314453125,276.689208984375,255.01658630371094,268.4286193847656,352.0323486328125,279.1441650390625,296.79718017578125,280.5148620605469,366.2237854003906,336.39617919921875,298.789794921875,335.5157470703125,352.6570129394531,349.0763854980469,299.8091735839844,352.8114013671875
sitting_down,942,20210804_145925_deepfaked.mp4,307.235595703125,149.284912109375,318.36968994140625,140.60711669921875,301.4604797363281,137.80081176757812,342.37353515625,137.66470336914062,298.0683898925781,131.71133422851562,366.48052978515625,167.2189178466797,280.3509826660156,164.6043243408203,381.416015625,235.67276000976562,257.1824035644531,231.16119384765625,352.3384704589844,271.7686462402344,274.4709167480469,270.6492614746094,352.970458984375,276.6044006347656,296.1748352050781,275.7305908203125,371.1783752441406,327.7084655761719,294.2162170410156,332.7399597167969,351.6514892578125,340.35888671875,302.4577331542969,343.96209716796875
sitting_down,5004,20210804_145925_deepfaked.mp4,348.3888854980469,140.18612670898438,349.46533203125,128.6840057373047,336.8941650390625,132.58099365234375,345.3421936035156,129.05426025390625,309.8143615722656,137.712158203125,362.08905029296875,167.41958618164062,278.51202392578125,172.40806579589844,374.01129150390625,237.7810516357422,256.7187805175781,239.55270385742188,357.4131774902344,280.9212646484375,254.6637725830078,271.8199768066406,352.26593017578125,277.7835693359375,296.20037841796875,282.0195617675781,370.51409912109375,333.072021484375,298.43109130859375,334.19720458984375,352.6496276855469,348.38153076171875,298.3235168457031,351.9281311035156
sitting_down,4257,20210804_145925_deepfaked.mp4,308.60760498046875,146.47604370117188,319.4750061035156,137.10995483398438,302.3153381347656,134.96963500976562,342.5447082519531,133.67901611328125,297.46160888671875,129.1781005859375,364.96160888671875,170.07986450195312,280.9921875,166.51588439941406,374.70867919921875,240.78118896484375,262.650634765625,229.49923706054688,348.0733642578125,281.36773681640625,257.3775329589844,268.637451171875,350.03887939453125,276.73486328125,294.7857971191406,274.97235107421875,360.095458984375,329.1806640625,291.741943359375,333.2503662109375,346.34735107421875,348.3782043457031,295.2847900390625,351.2442321777344
drinking_water,396,19697686-hd_1080_1920_60fps.mp4,489.99993896484375,693.22265625,541.3086547851562,662.26171875,499.5374755859375,659.2183227539062,655.22705078125,738.9697265625,574.181640625,716.9014892578125,640.5687255859375,1052.38720703125,617.2523193359375,1025.4569091796875,457.059814453125,1465.3304443359375,443.2205505371094,1437.90234375,248.6984405517578,1679.696044921875,251.29624938964844,1676.2254638671875,600.324462890625,1795.9879150390625,585.2408447265625,1776.54541015625,529.8702392578125,1920.0,593.32080078125,1920.0,560.5848999023438,1786.2327880859375,618.0286254882812,1805.390380859375
eating,120,8424998-uhd_2160_3840_24fps.mp4,887.2579345703125,1129.9244384765625,1017.9488525390625,1030.241943359375,844.3402099609375,1003.9019165039062,1307.1661376953125,1059.7886962890625,807.8350219726562,1005.7247924804688,1587.47216796875,1621.31689453125,721.7644653320312,1547.2576904296875,1688.797607421875,2559.37060546875,544.2991333007812,2271.16357421875,1191.60302734375,2818.111083984375,306.3683166503906,2222.0966796875,1453.7598876953125,2762.920654296875,805.0869140625,2713.179931640625,1670.94873046875,3307.254638671875,241.8936767578125,3286.714599609375,1711.612548828125,3795.325439453125,568.0297241210938,3840.0
eating,159,8424998-uhd_2160_3840_24fps.mp4,890.0783081054688,1129.35107421875,1014.3424072265625,1027.69091796875,847.336669921875,997.6104736328125,1308.6851806640625,1025.86279296875,809.169677734375,972.72509765625,1619.48876953125,1577.4847412109375,679.6018676757812,1483.6505126953125,1674.837890625,2522.131103515625,503.804931640625,2196.079833984375,1183.192138671875,2756.748046875,219.61390686035156,2176.02978515625,1452.0863037109375,2731.415283203125,754.7184448242188,2647.097900390625,1563.9891357421875,3290.395263671875,207.7254638671875,3169.0400390625,1723.775146484375,3670.90966796875,511.6314697265625,3672.816650390625
sitting_down,4710,20210804_145925_deepfaked.mp4,300.07135009765625,149.799560546875,309.8625793457031,141.41073608398438,295.80517578125,138.67483520507812,337.03411865234375,136.161865234375,295.63232421875,131.35894775390625,363.5213623046875,171.32708740234375,278.699462890625,170.77488708496094,373.60052490234375,239.01882934570312,259.35711669921875,236.01536560058594,354.7056884765625,280.52178955078125,254.68382263183594,269.65234375,351.83740234375,281.6672668457031,295.4610900878906,281.23004150390625,366.2422180175781,334.3369140625,295.85125732421875,338.1744079589844,351.9734802246094,354.4849853515625,297.55548095703125,357.3060607910156
sitting_down,3087,20210804_145925_deepfaked.mp4,310.1073303222656,160.85147094726562,322.00311279296875,152.86279296875,305.0697021484375,147.94284057617188,346.1800842285156,148.8329315185547,302.0432434082031,138.07684326171875,367.4931640625,173.1922149658203,280.7272644042969,167.1456756591797,376.5320739746094,241.23614501953125,252.68064880371094,233.95388793945312,349.33892822265625,278.3597412109375,271.2360534667969,270.0461120605469,351.28741455078125,277.96942138671875,294.5437927246094,275.8250732421875,366.790283203125,326.127197265625,287.5312805175781,334.384033203125,348.37835693359375,333.58135986328125,295.22100830078125,339.2225341796875
sitting_down,3210,20210804_145925_deepfaked.mp4,315.31793212890625,153.3570098876953,325.399658203125,144.31492614746094,307.4317626953125,142.95655822753906,343.9259948730469,137.22705078125,298.4114685058594,134.29364013671875,364.50177001953125,170.90394592285156,278.50885009765625,167.67648315429688,375.3072204589844,240.53599548339844,242.40325927734375,226.05296325683594,348.3641357421875,280.8741149902344,282.0582275390625,222.2047576904297,349.5206298828125,276.1408386230469,293.0925598144531,275.584228515625,357.73828125,326.3518981933594,293.3758850097656,332.6302795410156,345.9158630371094,340.6307373046875,293.742919921875,346.8017578125
sitting_down,15,20210804_145925_deepfaked.mp4,320.3403015136719,156.01846313476562,331.31036376953125,146.89073181152344,312.9419860839844,144.36172485351562,349.56494140625,134.57861328125,302.7889404296875,129.28309631347656,367.1090393066406,168.91522216796875,282.68377685546875,165.38052368164062,383.9244079589844,235.1342010498047,256.2934265136719,225.44839477539062,351.7929382324219,268.8584899902344,282.90185546875,239.23158264160156,349.2281494140625,278.5484619140625,294.4311218261719,277.3154602050781,351.28326416015625,335.35394287109375,285.7149963378906,341.16290283203125,337.8634338378906,348.7873840332031,296.8507385253906,354.1886291503906
drinking_water,351,19697686-hd_1080_1920_60fps.mp4,512.3908081054688,705.5626831054688,565.6851196289062,681.9614868164062,532.7568359375,675.3082885742188,676.6179809570312,762.1863403320312,597.0096435546875,735.3704223632812,673.8381958007812,1047.8375244140625,607.6832885742188,1050.4398193359375,314.7512512207031,1243.9134521484375,315.52972412109375,1252.909423828125,107.93911743164062,1030.5286865234375,120.61312866210938,1049.4371337890625,641.54736328125,1789.7962646484375,573.7037353515625,1786.9105224609375,515.986083984375,1818.011474609375,465.39532470703125,1869.4683837890625,594.0912475585938,1658.682861328125,501.46429443359375,1681.841796875
